virtuemart_product_id,product_name,product_sku,product_parent_sku,slug,VM_MULTIVARIANT_FIELD_LABEL1,Color,multi_variant_title,multi_variant_fields,product_price,published,category_path,product_desc,
8431,ACROBATA-Art:6019BR,0201039580,,ACROBATA-Art-6019BR-0201039580,T4,LEMON,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Hombre/Acrobata,"BOXER ACROBATA-Art:6019BR<br />Boxer algodón & lycra. Elástico personalizado<br />
Talles: 4 - 6 - 8 - 10 - 12 - 14<br />
Colores: Lemon - Melange - Negro",
,ACROBATA-Art:6019BR,0201039640,0201039580,ACROBATA-Art-6019BR-0201039640,T4,MELANGE,,,1.0,Y,,,
,ACROBATA-Art:6019BR,0201039700,0201039580,ACROBATA-Art-6019BR-0201039700,T4,NEGRO,,,1.0,Y,,,
,ACROBATA-Art:6019BR,0201039590,0201039580,ACROBATA-Art-6019BR-0201039590,T6,LEMON,,,1.0,Y,,,
,ACROBATA-Art:6019BR,0201039650,0201039580,ACROBATA-Art-6019BR-0201039650,T6,MELANGE,,,1.0,Y,,,
,ACROBATA-Art:6019BR,0201039710,0201039580,ACROBATA-Art-6019BR-0201039710,T6,NEGRO,,,1.0,Y,,,
,ACROBATA-Art:6019BR,0201039600,0201039580,ACROBATA-Art-6019BR-0201039600,T8,LEMON,,,1.0,Y,,,
,ACROBATA-Art:6019BR,0201039660,0201039580,ACROBATA-Art-6019BR-0201039660,T8,MELANGE,,,1.0,Y,,,
,ACROBATA-Art:6019BR,0201039720,0201039580,ACROBATA-Art-6019BR-0201039720,T8,NEGRO,,,1.0,Y,,,
,ACROBATA-Art:6019BR,0201039610,0201039580,ACROBATA-Art-6019BR-0201039610,T10,LEMON,,,1.0,Y,,,
,ACROBATA-Art:6019BR,0201039670,0201039580,ACROBATA-Art-6019BR-0201039670,T10,MELANGE,,,1.0,Y,,,
,ACROBATA-Art:6019BR,0201039730,0201039580,ACROBATA-Art-6019BR-0201039730,T10,NEGRO,,,1.0,Y,,,
,ACROBATA-Art:6019BR,0201039620,0201039580,ACROBATA-Art-6019BR-0201039620,T12,LEMON,,,1.0,Y,,,
,ACROBATA-Art:6019BR,0201039680,0201039580,ACROBATA-Art-6019BR-0201039680,T12,MELANGE,,,1.0,Y,,,
,ACROBATA-Art:6019BR,0201039740,0201039580,ACROBATA-Art-6019BR-0201039740,T12,NEGRO,,,1.0,Y,,,
,ACROBATA-Art:6019BR,0201039630,0201039580,ACROBATA-Art-6019BR-0201039630,T14,LEMON,,,1.0,Y,,,
,ACROBATA-Art:6019BR,0201039690,0201039580,ACROBATA-Art-6019BR-0201039690,T14,MELANGE,,,1.0,Y,,,
,ACROBATA-Art:6019BR,0201039750,0201039580,ACROBATA-Art-6019BR-0201039750,T14,NEGRO,,,1.0,Y,,,
3556,ACROBATA-Art:6021BR,0201000430,,ACROBATA-Art-6021BR-0201000430,T8,CANARIO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Hombre/Acrobata,"BOXER ACROBATA-Art:6021BR<br />BOXER BOYS ALGODÓN & LYCRA COMIC<br />
TALLES: 8-10-12-14<br />
COLORES: CANARIO - OCÉANO",
,ACROBATA-Art:6021BR,0201000420,0201000430,ACROBATA-Art-6021BR-0201000420,T8,FRANCIA,,,1.0,Y,,,
,ACROBATA-Art:6021BR,0201000440,0201000430,ACROBATA-Art-6021BR-0201000440,T8,OCEANO,,,1.0,Y,,,
,ACROBATA-Art:6021BR,0201000460,0201000430,ACROBATA-Art-6021BR-0201000460,T10,CANARIO,,,1.0,Y,,,
,ACROBATA-Art:6021BR,0201000450,0201000430,ACROBATA-Art-6021BR-0201000450,T10,FRANCIA,,,1.0,Y,,,
,ACROBATA-Art:6021BR,0201000470,0201000430,ACROBATA-Art-6021BR-0201000470,T10,OCEANO,,,1.0,Y,,,
,ACROBATA-Art:6021BR,0201000490,0201000430,ACROBATA-Art-6021BR-0201000490,T12,CANARIO,,,1.0,Y,,,
,ACROBATA-Art:6021BR,0201000480,0201000430,ACROBATA-Art-6021BR-0201000480,T12,FRANCIA,,,1.0,Y,,,
,ACROBATA-Art:6021BR,0201000500,0201000430,ACROBATA-Art-6021BR-0201000500,T12,OCEANO,,,1.0,Y,,,
,ACROBATA-Art:6021BR,0201000520,0201000430,ACROBATA-Art-6021BR-0201000520,T14,CANARIO,,,1.0,Y,,,
,ACROBATA-Art:6021BR,0201000510,0201000430,ACROBATA-Art-6021BR-0201000510,T14,FRANCIA,,,1.0,Y,,,
,ACROBATA-Art:6021BR,0201000530,0201000430,ACROBATA-Art-6021BR-0201000530,T14,OCEANO,,,1.0,Y,,,
3553,ACROBATA-Art:6030BR,0201000550,,ACROBATA-Art-6030BR-0201000550,T6,MELANGE,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Hombre/Acrobata,"BOXER ACROBATA-Art:6030BR<br />BOXER LARGO BOYS ALGODÓN & LYCRA ELÁSTICO PERSONALIZADO<br />
TALLES: 6-8-10-12<br />
COLORES: MELANGE - NEGRO",
,ACROBATA-Art:6030BR,0201000540,0201000550,ACROBATA-Art-6030BR-0201000540,T6,NEGRO,,,1.0,Y,,,
,ACROBATA-Art:6030BR,0201000570,0201000550,ACROBATA-Art-6030BR-0201000570,T8,MELANGE,,,1.0,Y,,,
,ACROBATA-Art:6030BR,0201000560,0201000550,ACROBATA-Art-6030BR-0201000560,T8,NEGRO,,,1.0,Y,,,
,ACROBATA-Art:6030BR,0201000590,0201000550,ACROBATA-Art-6030BR-0201000590,T10,MELANGE,,,1.0,Y,,,
,ACROBATA-Art:6030BR,0201000580,0201000550,ACROBATA-Art-6030BR-0201000580,T10,NEGRO,,,1.0,Y,,,
,ACROBATA-Art:6030BR,0201000610,0201000550,ACROBATA-Art-6030BR-0201000610,T12,MELANGE,,,1.0,Y,,,
,ACROBATA-Art:6030BR,0201000600,0201000550,ACROBATA-Art-6030BR-0201000600,T12,NEGRO,,,1.0,Y,,,
6708,ACROBATA-Art:6046BR,0201042650,,ACROBATA-Art-6046BR-0201042650,T4,BEIGE,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Hombre/Acrobata,"BOXER NIÑO ACROBATA-Art:6046BR<br />Boxer algodón & lycra veleros. Elástico personalizado<br />
Colores:: Marino /  Melange / Turquesa.<br />
Talles: :  4 – 6 – 8 – 10 – 12 – 14",
,ACROBATA-Art:6046BR,0201000630,0201042650,ACROBATA-Art-6046BR-0201000630,T4,MARINO,,,1.0,Y,,,
,ACROBATA-Art:6046BR,0201000620,0201042650,ACROBATA-Art-6046BR-0201000620,T4,MELANGE,,,1.0,Y,,,
,ACROBATA-Art:6046BR,0201000640,0201042650,ACROBATA-Art-6046BR-0201000640,T4,TURQUESA,,,1.0,Y,,,
,ACROBATA-Art:6046BR,0201042660,0201042650,ACROBATA-Art-6046BR-0201042660,T6,BEIGE,,,1.0,Y,,,
,ACROBATA-Art:6046BR,0201000660,0201042650,ACROBATA-Art-6046BR-0201000660,T6,MARINO,,,1.0,Y,,,
,ACROBATA-Art:6046BR,0201000650,0201042650,ACROBATA-Art-6046BR-0201000650,T6,MELANGE,,,1.0,Y,,,
,ACROBATA-Art:6046BR,0201000670,0201042650,ACROBATA-Art-6046BR-0201000670,T6,TURQUESA,,,1.0,Y,,,
,ACROBATA-Art:6046BR,0201042690,0201042650,ACROBATA-Art-6046BR-0201042690,T8,BEIGE,,,1.0,Y,,,
,ACROBATA-Art:6046BR,0201000690,0201042650,ACROBATA-Art-6046BR-0201000690,T8,MARINO,,,1.0,Y,,,
,ACROBATA-Art:6046BR,0201000680,0201042650,ACROBATA-Art-6046BR-0201000680,T8,MELANGE,,,1.0,Y,,,
,ACROBATA-Art:6046BR,0201000700,0201042650,ACROBATA-Art-6046BR-0201000700,T8,TURQUESA,,,1.0,Y,,,
,ACROBATA-Art:6046BR,0201042680,0201042650,ACROBATA-Art-6046BR-0201042680,T10,BEIGE,,,1.0,Y,,,
,ACROBATA-Art:6046BR,0201000720,0201042650,ACROBATA-Art-6046BR-0201000720,T10,MARINO,,,1.0,Y,,,
,ACROBATA-Art:6046BR,0201000710,0201042650,ACROBATA-Art-6046BR-0201000710,T10,MELANGE,,,1.0,Y,,,
,ACROBATA-Art:6046BR,0201000730,0201042650,ACROBATA-Art-6046BR-0201000730,T10,TURQUESA,,,1.0,Y,,,
,ACROBATA-Art:6046BR,0201042670,0201042650,ACROBATA-Art-6046BR-0201042670,T12,BEIGE,,,1.0,Y,,,
,ACROBATA-Art:6046BR,0201000750,0201042650,ACROBATA-Art-6046BR-0201000750,T12,MARINO,,,1.0,Y,,,
,ACROBATA-Art:6046BR,0201000740,0201042650,ACROBATA-Art-6046BR-0201000740,T12,MELANGE,,,1.0,Y,,,
,ACROBATA-Art:6046BR,0201000760,0201042650,ACROBATA-Art-6046BR-0201000760,T12,TURQUESA,,,1.0,Y,,,
,ACROBATA-Art:6046BR,0201042700,0201042650,ACROBATA-Art-6046BR-0201042700,T14,BEIGE,,,1.0,Y,,,
,ACROBATA-Art:6046BR,0201000780,0201042650,ACROBATA-Art-6046BR-0201000780,T14,MARINO,,,1.0,Y,,,
,ACROBATA-Art:6046BR,0201000770,0201042650,ACROBATA-Art-6046BR-0201000770,T14,MELANGE,,,1.0,Y,,,
,ACROBATA-Art:6046BR,0201000790,0201042650,ACROBATA-Art-6046BR-0201000790,T14,TURQUESA,,,1.0,Y,,,
8432,ACROBATA-Art:6052BR,0201039760,,ACROBATA-Art-6052BR-0201039760,T4,GRECIA,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Hombre/Acrobata,"BOXER ACROBATA-Art:6052BR<br />Boxer algodón & lycra batik. Elástico personalizado<br />
Talles: 4 - 6 - 8 - 10 - 12 - 14<br />
Colores: Grecia - Jamaica",
,ACROBATA-Art:6052BR,0201039820,0201039760,ACROBATA-Art-6052BR-0201039820,T4,JAMAICA,,,1.0,Y,,,
,ACROBATA-Art:6052BR,0201039770,0201039760,ACROBATA-Art-6052BR-0201039770,T6,GRECIA,,,1.0,Y,,,
,ACROBATA-Art:6052BR,0201039830,0201039760,ACROBATA-Art-6052BR-0201039830,T6,JAMAICA,,,1.0,Y,,,
,ACROBATA-Art:6052BR,0201039780,0201039760,ACROBATA-Art-6052BR-0201039780,T8,GRECIA,,,1.0,Y,,,
,ACROBATA-Art:6052BR,0201039840,0201039760,ACROBATA-Art-6052BR-0201039840,T8,JAMAICA,,,1.0,Y,,,
,ACROBATA-Art:6052BR,0201039790,0201039760,ACROBATA-Art-6052BR-0201039790,T10,GRECIA,,,1.0,Y,,,
,ACROBATA-Art:6052BR,0201039850,0201039760,ACROBATA-Art-6052BR-0201039850,T10,JAMAICA,,,1.0,Y,,,
,ACROBATA-Art:6052BR,0201039800,0201039760,ACROBATA-Art-6052BR-0201039800,T12,GRECIA,,,1.0,Y,,,
,ACROBATA-Art:6052BR,0201039860,0201039760,ACROBATA-Art-6052BR-0201039860,T12,JAMAICA,,,1.0,Y,,,
,ACROBATA-Art:6052BR,0201039810,0201039760,ACROBATA-Art-6052BR-0201039810,T14,GRECIA,,,1.0,Y,,,
,ACROBATA-Art:6052BR,0201039870,0201039760,ACROBATA-Art-6052BR-0201039870,T14,JAMAICA,,,1.0,Y,,,
6709,ACROBATA-Art:6054BR,0201042530,,ACROBATA-Art-6054BR-0201042530,T4,FLAMINGO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Hombre/Acrobata,"BOXER NIÑO ACROBATA-Art:6054BR<br />Boxer algodón y lycra palmeras. Elástico melange personalizado.<br />
Colores:: Francia / Melange / Uva.<br />
Talles: :  4 – 6 – 8 – 10 – 12 – 14",
,ACROBATA-Art:6054BR,0201033320,0201042530,ACROBATA-Art-6054BR-0201033320,T4,FRANCIA,,,1.0,Y,,,
,ACROBATA-Art:6054BR,0201033300,0201042530,ACROBATA-Art-6054BR-0201033300,T4,UVA,,,1.0,Y,,,
,ACROBATA-Art:6054BR,0201042550,0201042530,ACROBATA-Art-6054BR-0201042550,T6,FLAMINGO,,,1.0,Y,,,
,ACROBATA-Art:6054BR,0201033310,0201042530,ACROBATA-Art-6054BR-0201033310,T6,FRANCIA,,,1.0,Y,,,
,ACROBATA-Art:6054BR,0201000810,0201042530,ACROBATA-Art-6054BR-0201000810,T6,MELANGE,,,1.0,Y,,,
,ACROBATA-Art:6054BR,0201033290,0201042530,ACROBATA-Art-6054BR-0201033290,T6,UVA,,,1.0,Y,,,
,ACROBATA-Art:6054BR,0201042520,0201042530,ACROBATA-Art-6054BR-0201042520,T8,FLAMINGO,,,1.0,Y,,,
,ACROBATA-Art:6054BR,0201033280,0201042530,ACROBATA-Art-6054BR-0201033280,T8,FRANCIA,,,1.0,Y,,,
,ACROBATA-Art:6054BR,0201000820,0201042530,ACROBATA-Art-6054BR-0201000820,T8,MELANGE,,,1.0,Y,,,
,ACROBATA-Art:6054BR,0201033330,0201042530,ACROBATA-Art-6054BR-0201033330,T8,UVA,,,1.0,Y,,,
,ACROBATA-Art:6054BR,0201042510,0201042530,ACROBATA-Art-6054BR-0201042510,T10,FLAMINGO,,,1.0,Y,,,
,ACROBATA-Art:6054BR,0201033460,0201042530,ACROBATA-Art-6054BR-0201033460,T10,FRANCIA,,,1.0,Y,,,
,ACROBATA-Art:6054BR,0201000830,0201042530,ACROBATA-Art-6054BR-0201000830,T10,MELANGE,,,1.0,Y,,,
,ACROBATA-Art:6054BR,0201033270,0201042530,ACROBATA-Art-6054BR-0201033270,T10,UVA,,,1.0,Y,,,
,ACROBATA-Art:6054BR,0201042540,0201042530,ACROBATA-Art-6054BR-0201042540,T12,FLAMINGO,,,1.0,Y,,,
,ACROBATA-Art:6054BR,0201033440,0201042530,ACROBATA-Art-6054BR-0201033440,T12,FRANCIA,,,1.0,Y,,,
,ACROBATA-Art:6054BR,0201000840,0201042530,ACROBATA-Art-6054BR-0201000840,T12,MELANGE,,,1.0,Y,,,
,ACROBATA-Art:6054BR,0201033260,0201042530,ACROBATA-Art-6054BR-0201033260,T12,UVA,,,1.0,Y,,,
,ACROBATA-Art:6054BR,0201042560,0201042530,ACROBATA-Art-6054BR-0201042560,T14,FLAMINGO,,,1.0,Y,,,
,ACROBATA-Art:6054BR,0201033450,0201042530,ACROBATA-Art-6054BR-0201033450,T14,FRANCIA,,,1.0,Y,,,
,ACROBATA-Art:6054BR,0201000800,0201042530,ACROBATA-Art-6054BR-0201000800,T14,MELANGE,,,1.0,Y,,,
,ACROBATA-Art:6054BR,0201033470,0201042530,ACROBATA-Art-6054BR-0201033470,T14,UVA,,,1.0,Y,,,
,ACROBATA-Art:6054BR,0201000850,0201042530,ACROBATA-Art-6054BR-0201000850,T16,MELANGE,,,1.0,Y,,,
3558,ACROBATA-Art:6087BR,0201038420,,ACROBATA-Art-6087BR-0201038420,T4,ESMERALDA,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Hombre/Acrobata,"boxer ACROBATA-Art:6087BR<br />BOXER BOYS ALGODÓN & LYCRA ELÁSTICO ACRÓBATA DESIGN<br />
TALLES: 8-10-12-14<br />
COLORES: MARINO - MELANGE",
,ACROBATA-Art:6087BR,0201000880,0201038420,ACROBATA-Art-6087BR-0201000880,T4,LIMA,,,1.0,Y,,,
,ACROBATA-Art:6087BR,0201000870,0201038420,ACROBATA-Art-6087BR-0201000870,T4,MARINO,,,1.0,Y,,,
,ACROBATA-Art:6087BR,0201000860,0201038420,ACROBATA-Art-6087BR-0201000860,T4,MELANGE,,,1.0,Y,,,
,ACROBATA-Art:6087BR,0201038410,0201038420,ACROBATA-Art-6087BR-0201038410,T6,ESMERALDA,,,1.0,Y,,,
,ACROBATA-Art:6087BR,0201000910,0201038420,ACROBATA-Art-6087BR-0201000910,T6,LIMA,,,1.0,Y,,,
,ACROBATA-Art:6087BR,0201000900,0201038420,ACROBATA-Art-6087BR-0201000900,T6,MARINO,,,1.0,Y,,,
,ACROBATA-Art:6087BR,0201000890,0201038420,ACROBATA-Art-6087BR-0201000890,T6,MELANGE,,,1.0,Y,,,
,ACROBATA-Art:6087BR,0201038400,0201038420,ACROBATA-Art-6087BR-0201038400,T8,ESMERALDA,,,1.0,Y,,,
,ACROBATA-Art:6087BR,0201000940,0201038420,ACROBATA-Art-6087BR-0201000940,T8,LIMA,,,1.0,Y,,,
,ACROBATA-Art:6087BR,0201000930,0201038420,ACROBATA-Art-6087BR-0201000930,T8,MARINO,,,1.0,Y,,,
,ACROBATA-Art:6087BR,0201000920,0201038420,ACROBATA-Art-6087BR-0201000920,T8,MELANGE,,,1.0,Y,,,
,ACROBATA-Art:6087BR,0201038390,0201038420,ACROBATA-Art-6087BR-0201038390,T10,ESMERALDA,,,1.0,Y,,,
,ACROBATA-Art:6087BR,0201000970,0201038420,ACROBATA-Art-6087BR-0201000970,T10,LIMA,,,1.0,Y,,,
,ACROBATA-Art:6087BR,0201000960,0201038420,ACROBATA-Art-6087BR-0201000960,T10,MARINO,,,1.0,Y,,,
,ACROBATA-Art:6087BR,0201000950,0201038420,ACROBATA-Art-6087BR-0201000950,T10,MELANGE,,,1.0,Y,,,
,ACROBATA-Art:6087BR,0201038380,0201038420,ACROBATA-Art-6087BR-0201038380,T12,ESMERALDA,,,1.0,Y,,,
,ACROBATA-Art:6087BR,0201001000,0201038420,ACROBATA-Art-6087BR-0201001000,T12,LIMA,,,1.0,Y,,,
,ACROBATA-Art:6087BR,0201000990,0201038420,ACROBATA-Art-6087BR-0201000990,T12,MARINO,,,1.0,Y,,,
,ACROBATA-Art:6087BR,0201000980,0201038420,ACROBATA-Art-6087BR-0201000980,T12,MELANGE,,,1.0,Y,,,
,ACROBATA-Art:6087BR,0201038370,0201038420,ACROBATA-Art-6087BR-0201038370,T14,ESMERALDA,,,1.0,Y,,,
,ACROBATA-Art:6087BR,0201001030,0201038420,ACROBATA-Art-6087BR-0201001030,T14,LIMA,,,1.0,Y,,,
,ACROBATA-Art:6087BR,0201001020,0201038420,ACROBATA-Art-6087BR-0201001020,T14,MARINO,,,1.0,Y,,,
,ACROBATA-Art:6087BR,0201001010,0201038420,ACROBATA-Art-6087BR-0201001010,T14,MELANGE,,,1.0,Y,,,
2422,ACROBATA-Art:7000BR,0303000200,,ACROBATA-Art-7000BR-0303000200,TS,BLANCO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Hombre/Acrobata,"REMERA ACROBATA-Art:7000BR<br />REMERA MANGA CORTA 100% ALGODÓN CON ESCOTE “V”<br />
TALLES: S | M | L | XL<br />
COLORES: BLANCO | MELANGE",
,ACROBATA-Art:7000BR,0303000220,0303000200,ACROBATA-Art-7000BR-0303000220,TS,MELANGE,,,1.0,Y,,,
,ACROBATA-Art:7000BR,0303000210,0303000200,ACROBATA-Art-7000BR-0303000210,TS,NEGRO,,,1.0,Y,,,
,ACROBATA-Art:7000BR,0303000170,0303000200,ACROBATA-Art-7000BR-0303000170,TM,BLANCO,,,1.0,Y,,,
,ACROBATA-Art:7000BR,0303000190,0303000200,ACROBATA-Art-7000BR-0303000190,TM,MELANGE,,,1.0,Y,,,
,ACROBATA-Art:7000BR,0303000180,0303000200,ACROBATA-Art-7000BR-0303000180,TM,NEGRO,,,1.0,Y,,,
,ACROBATA-Art:7000BR,0303000140,0303000200,ACROBATA-Art-7000BR-0303000140,TL,BLANCO,,,1.0,Y,,,
,ACROBATA-Art:7000BR,0303000160,0303000200,ACROBATA-Art-7000BR-0303000160,TL,MELANGE,,,1.0,Y,,,
,ACROBATA-Art:7000BR,0303000150,0303000200,ACROBATA-Art-7000BR-0303000150,TL,NEGRO,,,1.0,Y,,,
,ACROBATA-Art:7000BR,0303000110,0303000200,ACROBATA-Art-7000BR-0303000110,TXL,BLANCO,,,1.0,Y,,,
,ACROBATA-Art:7000BR,0303000130,0303000200,ACROBATA-Art-7000BR-0303000130,TXL,MELANGE,,,1.0,Y,,,
,ACROBATA-Art:7000BR,0303000120,0303000200,ACROBATA-Art-7000BR-0303000120,TXL,NEGRO,,,1.0,Y,,,
,ACROBATA-Art:7000BR,0303000230,0303000200,ACROBATA-Art-7000BR-0303000230,TXXL,BLANCO,,,1.0,Y,,,
,ACROBATA-Art:7000BR,0303000240,0303000200,ACROBATA-Art-7000BR-0303000240,TXXL,NEGRO,,,1.0,Y,,,
,ACROBATA-Art:7001BR,0303000250,,ACROBATA-Art-7001BR-0303000250,REMERA,ACROBATA,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Hombre/Acrobata,REMERA ACROBATA-Art:7001BR<br />REMERA - ACROBATA,
,ACROBATA-Art:7002BR,0303000260,,ACROBATA-Art-7002BR-0303000260,REMERA,ACROBATA,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Hombre/Acrobata,REMERA ACROBATA-Art:7002BR<br />REMERA - ACROBATA,
2424,ACROBATA-Art:7003BR,0303000330,,ACROBATA-Art-7003BR-0303000330,TS,BLANCO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Hombre/Acrobata,"REMERA ACROBATA-Art:7003BR<br />REMERA MANGA LARGA 100% ALGODÓN CON ESCOTE REDONDO<br />
TALLES: S | M | L | XL | XXL Y TALLES ESP.<br />
COLORES: BLANCO | NEGRO",
,ACROBATA-Art:7003BR,0303000340,0303000330,ACROBATA-Art-7003BR-0303000340,TS,NEGRO,,,1.0,Y,,,
,ACROBATA-Art:7003BR,0303000310,0303000330,ACROBATA-Art-7003BR-0303000310,TM,BLANCO,,,1.0,Y,,,
,ACROBATA-Art:7003BR,0303000320,0303000330,ACROBATA-Art-7003BR-0303000320,TM,NEGRO,,,1.0,Y,,,
,ACROBATA-Art:7003BR,0303000290,0303000330,ACROBATA-Art-7003BR-0303000290,TL,BLANCO,,,1.0,Y,,,
,ACROBATA-Art:7003BR,0303000300,0303000330,ACROBATA-Art-7003BR-0303000300,TL,NEGRO,,,1.0,Y,,,
,ACROBATA-Art:7003BR,0303000270,0303000330,ACROBATA-Art-7003BR-0303000270,TXL,BLANCO,,,1.0,Y,,,
,ACROBATA-Art:7003BR,0303000280,0303000330,ACROBATA-Art-7003BR-0303000280,TXL,NEGRO,,,1.0,Y,,,
,ACROBATA-Art:7003BR,0303000350,0303000330,ACROBATA-Art-7003BR-0303000350,TXXL,BLANCO,,,1.0,Y,,,
3560,ACROBATA-Art:7004BR,0303000420,,ACROBATA-Art-7004BR-0303000420,TS,BLANCO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Hombre/Acrobata,"REMERA ACROBATA-Art:7004BR<br />REMERA MANGA CORTA PARA ENTRENAMIENTO FIT MOLDERÍA COMPRESORA<br />
TALLES: S | M | L | XL <br />
COLORES: BLANCO - NEGRO",
,ACROBATA-Art:7004BR,0303000430,0303000420,ACROBATA-Art-7004BR-0303000430,TS,NEGRO,,,1.0,Y,,,
,ACROBATA-Art:7004BR,0303000400,0303000420,ACROBATA-Art-7004BR-0303000400,TM,BLANCO,,,1.0,Y,,,
,ACROBATA-Art:7004BR,0303000410,0303000420,ACROBATA-Art-7004BR-0303000410,TM,NEGRO,,,1.0,Y,,,
,ACROBATA-Art:7004BR,0303000380,0303000420,ACROBATA-Art-7004BR-0303000380,TL,BLANCO,,,1.0,Y,,,
,ACROBATA-Art:7004BR,0303000390,0303000420,ACROBATA-Art-7004BR-0303000390,TL,NEGRO,,,1.0,Y,,,
,ACROBATA-Art:7004BR,0303000360,0303000420,ACROBATA-Art-7004BR-0303000360,TXL,BLANCO,,,1.0,Y,,,
,ACROBATA-Art:7004BR,0303000370,0303000420,ACROBATA-Art-7004BR-0303000370,TXL,NEGRO,,,1.0,Y,,,
8401,ACROBATA-Art:7005BR,0303016190,,ACROBATA-Art-7005BR-0303016190,TS,BLANCO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Hombre/Acrobata," ACROBATA-Art:7005BR<br />Remera manga corta 100% algodón con escote redondo<br />
Talles: S - M - L -XL <br />
Colores: Blanco Negro",
,ACROBATA-Art:7005BR,0303016230,0303016190,ACROBATA-Art-7005BR-0303016230,TS,NEGRO,,,1.0,Y,,,
,ACROBATA-Art:7005BR,0303016200,0303016190,ACROBATA-Art-7005BR-0303016200,TM,BLANCO,,,1.0,Y,,,
,ACROBATA-Art:7005BR,0303016240,0303016190,ACROBATA-Art-7005BR-0303016240,TM,NEGRO,,,1.0,Y,,,
,ACROBATA-Art:7005BR,0303016210,0303016190,ACROBATA-Art-7005BR-0303016210,TL,BLANCO,,,1.0,Y,,,
,ACROBATA-Art:7005BR,0303016250,0303016190,ACROBATA-Art-7005BR-0303016250,TL,NEGRO,,,1.0,Y,,,
,ACROBATA-Art:7005BR,0303016220,0303016190,ACROBATA-Art-7005BR-0303016220,TXL,BLANCO,,,1.0,Y,,,
,ACROBATA-Art:7005BR,0303016260,0303016190,ACROBATA-Art-7005BR-0303016260,TXL,NEGRO,,,1.0,Y,,,
,ACROBATA-Art:7030BR,0201006580,0303016190,ACROBATA-Art-7030BR-0201006580,BOXER,ACROBATA,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Hombre/Acrobata,BOXER ACROBATA-Art:7030BR<br />BOXER - ACROBATA,
2418,ACROBATA-Art:A2BR,0304000070,,ACROBATA-Art-A2BR-0304000070,TS,NEGRO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Hombre/Acrobata,"MUSCULOSA ACROBATA-Art:A2BR<br />MUSCULOSA DE JERSEY PERFECT FIT 100%algodón<br />
TALLES: S - M - L - XL<br />
COLORES: UNICO",
,ACROBATA-Art:A2BR,0304000050,0304000070,ACROBATA-Art-A2BR-0304000050,TM,NEGRO,,,1.0,Y,,,
,ACROBATA-Art:A2BR,0304000030,0304000070,ACROBATA-Art-A2BR-0304000030,TL,NEGRO,,,1.0,Y,,,
,ACROBATA-Art:A2BR,0304000010,0304000070,ACROBATA-Art-A2BR-0304000010,TXL,NEGRO,,,1.0,Y,,,
2416,ACROBATA-Art:A4BR,0304000200,,ACROBATA-Art-A4BR-0304000200,TS,UNICO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Hombre/Acrobata,"MUSCULOSA ACROBATA-Art:A4BR<br />Musculoda de lino PERFECT FIT 100% algodón<br />
TALLES: S - M - L - XL<br />
COLORES: ÚNICO",
,ACROBATA-Art:A4BR,0304000170,0304000200,ACROBATA-Art-A4BR-0304000170,TM,UNICO,,,1.0,Y,,,
